Month,Age,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Customer_ID_Number,Binary_credit_mix,Binary_Credit_Score,Credit_History_Age_by_year,No Loan,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,Not Specified,Payday Loan,Personal Loan,Student Loan
6,37.0,9.0,73028.88,7.0,6.0,34.0,8.0,47.0,16.0,22.75,9.0,3641.51,26.68,2,425.55,104.53,1,305.5,2052,2,0,14,0,1,0,1,1,1,1,0,1,1
3,55.0,14.0,114929.01,2.0,3.0,2.0,3.0,10.0,-1.0,3.08,4.0,742.14,33.78,1,206.87,682.12,6,347.95,2053,0,1,26,0,0,0,1,0,0,0,1,1,0
5,55.0,14.0,114929.01,2.0,3.0,2.0,3.0,15.0,0.0,3.08,4.0,742.14,38.41,1,206.87,918.3,5,101.76,2053,0,1,26,0,0,0,1,0,0,0,1,1,0
7,55.0,14.0,114929.01,2.0,3.0,2.0,3.0,10.0,-3.0,3.08,6.0,742.14,27.29,0,206.87,322.41,2,667.66,2053,0,1,26,0,0,0,1,0,0,0,1,1,0
5,34.0,5.0,28501.86,4.0,2.0,4676.0,2.0,0.0,0.0,5.78,0.0,1045.3,26.85,1,29.15,148.89,4,331.47,2054,0,1,24,0,1,0,0,1,0,0,0,0,0
6,34.0,5.0,28501.86,4.0,2.0,10.0,2.0,9.0,0.0,10.78,0.0,1045.3,34.15,1,29.15,21.96,1,428.41,2054,0,1,24,0,1,0,0,1,0,0,0,0,0
1,29.0,1.0,130597.17,2.0,4.0,6.0,3.0,15.0,5.0,7.23,0.0,1451.92,32.76,1,236.26,556.46,5,564.79,2057,0,1,15,0,0,1,0,0,1,0,0,0,0
2,29.0,1.0,130597.17,2.0,4.0,6.0,3.0,15.0,6.0,7.23,0.0,1451.92,42.89,1,236.26,259.55,2,831.7,2057,0,1,15,0,0,1,0,0,1,0,0,0,0
6,30.0,1.0,130597.17,2.0,4.0,6.0,3.0,15.0,6.0,7.23,5.0,1451.92,37.07,1,236.26,999.71,5,121.54,2057,0,1,15,0,0,1,0,0,1,0,0,0,0
7,30.0,1.0,130597.17,2.0,4.0,6.0,3.0,15.0,6.0,7.23,5.0,1451.92,37.84,1,236.26,1012.81,6,118.44,2057,0,1,15,0,0,1,0,0,1,0,0,0,0
1,55.0,14.0,28517.53,1.0,4.0,8.0,4.0,0.0,7.0,5.64,1.0,263.92,36.12,1,89.36,157.36,4,237.23,2060,0,1,15,0,1,0,1,0,0,0,0,1,0
4,55.0,14.0,28517.53,1.0,4.0,8.0,4.0,0.0,10.0,5.64,1.0,263.92,32.57,1,89.36,32.4,2,342.19,2060,0,1,16,0,1,0,1,0,0,0,0,1,0
5,55.0,14.0,28517.53,1.0,4.0,8.0,4.0,0.0,7.0,5.64,1.0,263.92,35.06,1,74469.0,85.15,6,329.44,2060,0,1,16,0,1,0,1,0,0,0,0,1,0
6,55.0,14.0,28517.53,1.0,4.0,8.0,4.0,0.0,7.0,5.64,1.0,263.92,30.22,1,89.36,264.17,6,150.42,2060,0,1,16,0,1,0,1,0,0,0,0,1,0
5,29.0,1.0,62848.88,7.0,7.0,8.0,5.0,16.0,19.0,15.34,4.0,2680.87,38.7,2,767.95,206.02,3,317.27,2062,1,1,6,0,0,1,0,0,1,1,1,0,0
6,30.0,1.0,62848.88,7.0,7.0,8.0,5.0,12.0,19.0,17.34,4.0,2680.87,33.33,2,767.95,190.9,3,332.38,2062,1,1,6,0,0,1,0,0,1,1,1,0,0
7,30.0,1.0,882819.0,7.0,7.0,8.0,5.0,17.0,19.0,17.34,709.0,2680.87,35.64,2,767.95,182.6312891667302,3,346.14,2062,1,1,6,0,0,1,0,0,1,1,1,0,0
2,36.0,10.0,15270.77,10.0,9.0,31.0,6.0,50.0,24.0,4.46,6.0,2576.05,24.88,2,52.5,56.27,5,293.18,2063,2,0,5,0,0,0,1,0,0,0,1,0,1
3,36.0,10.0,15270.77,10.0,9.0,31.0,6.0,45.0,22.0,4.46,8.0,2576.05,39.79,2,52.5,52.62,3,276.83,2063,2,0,5,0,0,0,1,0,0,0,1,0,1
4,36.0,10.0,15270.77,10.0,9.0,31.0,6.0,45.0,22.0,4.46,8.0,2576.05,27.68,2,52.5,23.1,2,296.35,2063,2,0,5,0,0,0,1,0,0,0,1,0,1
5,36.0,10.0,15270.77,10.0,9.0,31.0,6.0,45.0,22.0,4.46,8.0,2576.05,30.54,2,52.5,58.2,5,291.25,2063,2,0,6,0,0,0,1,0,0,0,1,0,1
6,41.0,2.0,9920.8,10.0,9.0,32.0,9.0,33.0,18.0,22.34,9.0,2872.19,33.95,2,42.27,23.56,3,268.55,2065,2,0,6,0,1,1,1,1,0,1,1,0,0
7,41.0,2.0,9920.8,10.0,9.0,32.0,9.0,33.0,18.0,22.34,1768.0,2872.19,35.13,2,42.27,69.49,5,242.62,2065,2,0,6,0,1,1,1,1,0,1,1,0,0
5,18.0,15.0,8780.98,5.0,4.0,20.0,6.0,16.0,10.0,14.82,4.0,851.71,39.33,2,36.75,21.4,6,275.43,2066,1,0,11,0,0,0,1,1,0,1,0,0,1
8,18.0,15.0,8780.98,5.0,4.0,20.0,6.0,16.0,8.0,14.82,4.0,851.71,38.96,2,36.75,52.85,6,243.98,2066,1,0,11,0,0,0,1,1,0,1,0,0,1
1,44.0,4.0,15148.98,6.0,9.0,17.0,2.0,16.0,12.0,14.76,11.0,2530.46,27.2,2,25.18,182.6312891667302,3,284.85,2067,1,0,17,0,0,0,0,1,0,0,0,1,0
5,44.0,4.0,15148.98,6.0,9.0,17.0,2.0,16.0,12.0,14.76,11.0,2530.46,37.76,2,25.18,87.66,5,295.2,2067,1,0,17,0,0,0,0,1,0,0,0,1,0
6,44.0,4.0,15148.98,6.0,9.0,17.0,2.0,16.0,14.0,8.76,71.0,2530.46,32.48,0,25.18,102.69,6,290.17,2067,1,0,17,0,0,0,0,1,0,0,0,1,0
8,39.0,7.869976532707539,15106.33,6.0,9.0,16.0,8.0,53.0,16.0,3.98,13.0,1389.92,23.01,2,79.45,141.04,4,203.59,2069,2,0,8,0,0,0,1,1,1,1,0,1,0
3,47.0,1.0,16609.1,2.0,3.0,4.0,3.0,7.0,4.0,15.81,0.0,864.0,33.21,1,22.41,40.75,4,355.65,2072,0,1,22,0,0,1,0,1,0,0,0,0,1
4,47.0,1.0,16609.1,2.0,3.0,4.0,3.0,7.0,4.0,10.81,0.0,864.0,23.63,1,22.41,26.71,1,339.69,2072,0,1,22,0,0,1,0,1,0,0,0,0,1
5,47.0,1.0,16609.1,2.0,3.0,4.0,3.0,12.0,4.0,8.81,0.0,864.0,33.63,1,22.41,41.44,2,334.96,2072,0,1,23,0,0,1,0,1,0,0,0,0,1
3,26.0,13.0,74837.12,4.0,3.0,17.0,6.0,16.0,16.0,12.14,10.0,1527.44,34.65,2,362.25,70.68,2,443.21,2073,1,0,6,0,0,0,0,1,1,1,0,1,0
2,52.0,7.0,40019.0,2.0,1.0,2.0,4.0,1.0,4.0,3.58,2.0,1445.81,29.55,1,70.34,73.68,1,436.17,2076,0,1,20,0,0,0,0,1,0,0,0,1,1
4,52.0,7.0,40019.0,2.0,1.0,2.0,4.0,1.0,4.0,3.58,2.0,1445.81,35.25,1,70.34,102.75,2,417.1,2076,0,1,20,0,0,0,0,1,0,0,0,1,1
7,53.0,7.0,40019.0,2.0,1.0,2.0,4.0,4.0,4.0,3.58,6.0,1445.81,25.57,1,70.34,282.83,4,257.02,2076,0,1,20,0,0,0,0,1,0,0,0,1,1
1,29.0,13.0,28634.88,6.0,6.0,17.0,8.0,52.0,21.0,8.34,8.0,3195.0,27.25,2,106.5,46.95,1,330.77,2077,2,0,6,0,1,1,1,1,0,0,0,1,1
4,29.0,13.0,28634.88,6.0,6.0,17.0,8.0,52.0,19.0,8.34,8.0,3195.0,38.68,2,106.5,98.11,4,309.61,2077,2,0,7,0,1,1,1,1,0,0,0,1,1
5,29.0,13.0,28634.88,6.0,6.0,17.0,8.0,51.0,21.0,8.34,8.0,3195.0,29.83,2,106.5,105.31,6,322.41,2077,2,0,7,0,1,1,1,1,0,0,0,1,1
8,32.0,10.0,110525.97,7.0,7.0,9.0,5.0,21.0,16.0,10.27,8.0,993.71,38.93,2,267.34,142.01,2,787.81,2080,1,0,8,0,0,0,0,0,0,1,1,0,0
1,28.0,9.0,79950.34,3.0,1.0,10.0,4.0,15.0,3.0,2.27,1.0,515.89,29.74,1,261.47,86.86,1,531.02,2083,0,1,24,0,1,1,1,0,0,1,0,0,0
6,28.0,9.0,79950.34,3.0,1.0,10.0,4.0,15.0,5.0,2.27,2.0,515.89,31.29,1,261.47,329.33,5,328.54,2083,0,1,24,0,1,1,1,0,0,1,0,0,0
8,28.0,9.0,79950.34,3.0,1.0,10.0,4.0,20.0,5.0,6.27,2.0,515.89,24.95,1,261.47,108.76,2,519.12,2083,0,1,24,0,1,1,1,0,0,1,0,0,0
1,31.0,12.0,99912.57,1.0,5.0,5.0,1.0,16.0,8.0,7.13,0.0,148.57,35.97,1,64.37,221.22,2,825.92,2086,0,0,22,0,0,0,0,1,0,0,0,0,0
2,31.0,12.0,99912.57,1.0,223.0,5.0,1.0,10.0,5.0,1.13,0.0,148.57,38.21,0,64.37,640.58,5,436.55,2086,0,0,22,0,0,0,0,1,0,0,0,0,0
8,31.0,12.0,99912.57,1.0,5.0,5.0,1.0,16.0,5.0,1.13,1.0,148.57,39.05,1,64.37,240.4,2,806.73,2086,0,0,22,0,0,0,0,1,0,0,0,0,0
1,28.0,1.0,31316.47,0.0,2.0,6.0,2.0,13.0,7.0,5.44,1.0,800.89,34.07,0,30.82,211.06,4,279.18,2087,0,1,17,0,0,0,0,0,0,0,1,1,0
4,28.0,1.0,31316.47,0.0,2.0,6.0,2.0,13.0,5.0,5.44,1.0,800.89,39.53,1,30.82,89.91,3,390.34,2087,0,1,18,0,0,0,0,0,0,0,1,1,0
6,29.0,1.0,31316.47,0.0,2.0,6.0,2.0,13.0,5.0,5.44,1.0,800.89,38.51,1,30.82,46.66,3,433.59,2087,0,1,18,0,0,0,0,0,0,0,1,1,0
7,29.0,1.0,31316.47,0.0,2.0,6.0,2.0,13.0,5.0,11.44,1.0,800.89,40.93,1,30.82,154.54,4,335.71,2087,0,1,18,0,0,0,0,0,0,0,1,1,0
8,29.0,1.0,31316.47,0.0,2.0,6.0,2.0,13.0,5.0,5.44,1.0,800.89,36.45,1,26959.0,124.98,3,355.27,2087,0,1,18,0,0,0,0,0,0,0,1,1,0
3,32.0,5.0,57852.3,8.0,10.0,18.0,8.0,22.0,19.0,20.67,8.0,4766.91,30.24,2,238.37,192.48,3,286.24,2088,2,0,5,0,1,1,0,0,1,1,1,1,0
4,32.0,5.0,57852.3,8.0,10.0,18.0,8.0,18.0,18.0,20.67,8.0,4766.91,36.39,2,238.37,232.81,6,275.92,2088,2,0,5,0,1,1,0,0,1,1,1,1,0
7,32.0,5.0,57852.3,8.0,10.0,18.0,8.0,22.0,18.0,22.67,8.0,4766.91,27.57,2,238.37,59.27,1,399.46,2088,2,0,5,0,1,1,0,0,1,1,1,1,0
1,38.0,5.0,19151.85,8.0,9.0,24.0,2.0,38.0,16.0,7.89,10.0,2585.2,35.46,0,31.78,23.1,2,369.82,2091,2,0,14,0,0,0,0,1,0,0,0,1,0
3,38.0,5.0,19151.85,8.0,9.0,24.0,2.0,38.0,16.0,7.89,10.0,2585.2,37.79,0,31.78,14.23,1,368.69,2091,2,0,14,0,0,0,0,1,0,0,0,1,0
1,39.0,5.0,18610.89,6.0,8.0,22.0,5.0,52.0,14.0,8.52,8.0,1931.12,32.4,2,59.12,22.56,1,325.81,2095,2,0,7,0,1,1,0,0,0,0,1,0,1
2,39.0,5.0,18610.89,6.0,8.0,22.0,5.0,52.0,14.0,8.52,8.0,1931.12,33.81,2,59.12,23.04,2,335.33,2095,2,0,7,0,1,1,0,0,0,0,1,0,1
4,39.0,5.0,18610.89,6.0,8.0,22.0,5.0,52.0,15.0,8.52,8.0,1931.12,28.76,2,59.12,41.5,2,316.87,2095,2,0,8,0,1,1,0,0,0,0,1,0,1
6,39.0,5.0,18610.89,6.0,8.0,22.0,5.0,52.0,15.0,8.52,8.0,1931.12,28.28,2,59.12,182.6312891667302,5,287.43,2095,2,0,8,0,1,1,0,0,0,0,1,0,1
6,32.0,14.0,18495.14,3.0,3.0,7.0,4.0,8.0,14.0,7.61,5.0,1216.59,40.27,2,39.65,37.78,2,356.5,2096,1,1,13,0,1,0,1,0,0,1,0,0,0
7,32.0,14.0,18495.14,3.0,3.0,7.0,4.0,11.0,14.0,7.61,5.0,1216.59,34.24,0,39.65,34.69,2,359.59,2096,1,1,13,0,1,0,1,0,0,1,0,0,0
8,32.0,14.0,18495.14,3.0,3.0,7.0,4.0,11.0,17.0,12.61,10.0,1216.59,33.08,2,39.65,111.23,6,323.05,2096,1,1,14,0,1,0,1,0,0,1,0,0,0
2,36.0,1.0,31909.18,9.0,6.0,29.0,8.0,18.0,21.0,-4.37,8.0,3409.48,38.06,2,202.91,146.28,5,186.32,2098,2,0,8,0,0,1,1,0,1,0,0,0,1
3,23.0,9.0,91836.48,6.0,7.0,12.0,1.0,18.0,20.0,8.26,3.0,164.03,42.76,1,62.43,182.6312891667302,2,867.19,2099,0,0,18,0,0,0,0,0,1,0,0,0,0
4,23.0,9.0,91836.48,6.0,7.0,12.0,1.0,22.0,20.0,8.26,3.0,164.03,36.63,0,62.43,321.64,5,667.54,2099,0,0,18,0,0,0,0,0,1,0,0,0,0
1,37.0,11.0,31153.48,2.0,5.0,9.0,3.0,14.0,9.0,-1.04,1.0,737.93,34.43,1,68.46,143.96,6,331.89,2100,0,1,18,0,0,0,1,1,0,0,1,0,0
2,37.0,11.0,31153.48,2.0,5.0,9.0,3.0,14.0,11.0,5.96,1.0,737.93,23.33,1,68.46,112.09,6,363.76,2100,0,1,18,0,0,0,1,1,0,0,1,0,0
3,37.0,11.0,31153.48,2.0,5.0,9.0,3.0,14.0,9.0,5.96,1.0,737.93,30.02,1,68.46,146.86,6,328.99,2100,0,1,18,0,0,0,1,1,0,0,1,0,0
7,38.0,11.0,31153.48,2.0,5.0,9.0,3.0,19.0,8.0,7.96,5.0,737.93,30.29,1,68.46,121.6,4,334.25,2100,0,1,18,0,0,0,1,1,0,0,1,0,0
1,21.0,2.0,72576.04,5.0,3.0,7.0,4.0,5.0,11.0,2.27,1.0,478.74,29.38,1,197.01,291.27,4,375.12,2101,0,1,24,0,0,1,0,1,0,0,0,1,0
5,21.0,2.0,72576.04,5.0,3.0,7.0,4.0,5.0,8.0,3.27,1.0,478.74,28.71,1,197.01,172.17,5,504.22,2101,0,1,24,0,0,1,0,1,0,0,0,1,0
6,21.0,2.0,72576.04,5.0,3.0,7.0,4.0,5.0,12.0,3.27,1.0,478.74,28.95,1,197.01,461.49,6,224.9,2101,0,1,24,0,0,1,0,1,0,0,0,1,0
2,39.0,3.0,76395.28,9.0,8.0,30.0,5.0,26.0,19.0,22.94,10.0,3026.97,36.46,2,208.77,266.63,4,402.03,2103,2,0,9,0,0,1,0,1,1,1,0,0,0
4,18.0,1.0,53251.36,5.0,3.0,20.0,3.0,31.0,8.0,19.82,7.0,861.67,31.0,2,128.21,97.42,1,478.03,2105,1,1,27,0,0,1,1,0,0,0,1,0,0
5,18.0,1.0,53251.36,5.0,3.0,20.0,3.0,30.0,11.0,19.82,9.0,861.67,30.91,2,128.21,53.87,2,531.58,2105,1,1,27,0,0,1,1,0,0,0,1,0,0
6,18.0,1.0,53251.36,5.0,3.0,20.0,3.0,34.0,11.0,19.82,9.0,861.67,31.29,2,128.21,182.6312891667302,2,390.17,2105,1,1,27,0,0,1,1,0,0,0,1,0,0
8,18.0,1.0,53251.36,5.0,3.0,20.0,3.0,30.0,11.0,19.82,9.0,861.67,38.49,2,128.21,241.89,5,373.56,2105,1,1,27,0,0,1,1,0,0,0,1,0,0
4,49.0,10.0,32260.97,1.0,4.0,2.0,3.0,14.0,7.0,4.7,1.0,1016.08,31.3,1,190.49,31.87,1,373.89,2106,0,1,31,0,0,0,0,0,0,1,0,0,1
5,49.0,10.0,32260.97,1.0,4.0,2.0,3.0,13.0,7.0,4.7,1.0,1016.08,24.9,1,190.49,217.64,6,238.12,2106,0,1,31,0,0,0,0,0,0,1,0,0,1
8,49.0,10.0,32260.97,1.0,4.0,2.0,3.0,13.0,7.0,4.7,4.0,1016.08,32.81,0,190.49,93.82,4,341.94,2106,0,1,31,0,0,0,0,0,0,1,0,0,1
1,30.0,5.0,58337.79,8.0,6.0,19.0,2.0,7.0,9.0,13.36,8.0,1322.98,28.18,2,86.27,103.03,2,530.45,2107,1,0,17,0,1,0,0,1,0,0,0,0,0
3,30.0,5.0,58337.79,8.0,6.0,19.0,2.0,7.0,3179.0,13.36,8.0,1322.98,36.29,2,86.27,128.03,2,505.45,2107,1,0,17,0,1,0,0,1,0,0,0,0,0
6,30.0,5.0,58337.79,8.0,6.0,19.0,2.0,7.0,9.0,13.36,8.0,1322.98,25.49,2,86.27,330.48,4,323.0,2107,1,0,17,0,1,0,0,1,0,0,0,0,0
8,30.0,5.0,58337.79,8.0,6.0,19.0,2.0,7.0,10.0,13.36,8.0,1322.98,38.66,2,86.27,193.06,6,480.43,2107,1,0,18,0,1,0,0,1,0,0,0,0,0
1,30.0,5.0,80932.92,8.0,6.0,22.0,4.0,59.0,28.0,1.22,6.0,2696.09,30.0,2,192.81,52.23,1,670.9,2108,2,0,15,0,0,1,0,0,0,1,1,0,0
4,30.0,5.0,80932.92,9.0,7.0,22.0,4.0,62.0,25.0,12.22,6.0,2696.09,40.27,2,192.81,72.49,1,650.64,2108,2,0,16,0,0,1,0,0,0,1,1,0,0
1,26.0,2.0,121466.8,0.0,7.0,8.0,2.0,-3.0,6.0,4.1,0.0,475.07,30.21,1,178.2,120.49,1,956.14,2109,0,1,30,0,0,0,0,0,0,0,0,1,1
3,26.0,2.0,121466.8,0.0,7.0,8.0,2.0,2.0,9.0,-3.9,0.0,475.07,28.26,1,178.2,887.89,4,218.74,2109,0,1,30,0,0,0,0,0,0,0,0,1,1
1,35.0,1.0,61351.77,8.0,10.0,18.0,5.0,35.0,21.0,13.27,9.0,2240.52,26.57,2,183.41,85.78,1,470.57,2110,2,0,16,0,1,0,0,1,0,0,1,1,0
2,35.0,1.0,61351.77,8.0,10.0,18.0,5.0,32.0,22.0,13.27,9.0,2240.52,32.66,0,183.41,111.0,2,455.36,2110,2,0,16,0,1,0,0,1,0,0,1,1,0
3,35.0,1.0,61351.77,8.0,10.0,18.0,5.0,35.0,22.0,13.27,9.0,2240.52,25.21,2,183.41,75.75,2,490.6,2110,2,0,17,0,1,0,0,1,0,0,1,1,0
8,36.0,1.0,61351.77,8.0,10.0,18.0,5.0,35.0,22.0,13.27,9.0,2240.52,26.01,2,47697.0,137.04,2,429.31,2110,2,0,17,0,1,0,0,1,0,0,1,1,0
3,42.0,15.0,20498.12,7.0,6.0,32.0,2.0,20.0,15.0,17.58,11.0,1473.64,37.05,2,31.92,189.92,6,224.08,2113,1,0,19,0,0,0,0,1,0,0,1,0,0
7,43.0,15.0,20498.12,7.0,6.0,32.0,2.0,23.0,15.0,10.58,11.0,1473.64,24.21,2,8482.0,101.71,6,312.29,2113,1,0,19,0,0,0,0,1,0,0,1,0,0
3,18.0,9.0,33832.58,8.0,5.0,22.0,8.0,58.0,23.0,3.42,7.0,3584.4,36.6,2,150.27,93.67,4,307.0,2114,2,0,0,0,1,0,1,1,1,1,0,1,1
5,18.0,9.0,33832.58,8.0,5.0,22.0,8.0,58.0,22.0,1.42,12.0,3584.4,27.99,2,150.27,250.16,5,160.51,2114,2,0,0,0,1,0,1,1,1,1,0,1,1
6,18.0,9.0,33832.58,8.0,5.0,22.0,8.0,58.0,20.0,3.42,12.0,3584.4,35.19,2,150.27,105.33,2,275.34,2114,2,0,0,0,1,0,1,1,1,1,0,1,1
3,42.0,14.0,40225.32,0.0,5.0,11.0,1.0,11.0,4.0,9.02,8.0,674.01,40.79,1,18.38,182.6312891667302,3,355.28,2116,0,1,15,0,0,0,0,0,0,0,0,0,1
1,32.0,8.0,66614.64,6.0,4.0,27.0,7.0,21.0,9.0,15.27,8.0,1287.55,28.05,0,241.37,46.58,1,522.47,2117,1,0,11,0,0,0,0,1,0,1,1,0,1
2,32.0,8.0,66614.64,6.0,4.0,27.0,7.0,21.0,9.0,15.27,10.0,1287.55,27.27,2,241.37,209.3,3,379.75,2117,1,0,12,0,0,0,0,1,0,1,1,0,1
5,32.0,8.0,66614.64,6.0,4.0,27.0,7.0,22.0,7.0,13.27,115.0,1287.55,25.05,2,241.37,90.42,1,478.63,2117,1,0,12,0,0,0,0,1,0,1,1,0,1
4,54.0,8.0,31438.12,1.0,4.0,9.0,1.0,2.0,9.0,11.38,4.0,81.9,37.35,1,18.95,157.13,4,335.61,2121,0,1,33,0,0,0,0,0,0,0,0,1,0
5,54.0,8.0,31438.12,1.0,4.0,9.0,1.0,2.0,4.0,11.38,5.0,81.9,25.74,0,18.95,230.7,6,282.04,2121,0,1,33,0,0,0,0,0,0,0,0,1,0
7,55.0,8.0,31438.12,1.0,4.0,9.0,1.0,2.0,7.0,11.38,5.0,81.9,35.35,1,18.95,170.6,4,322.14,2121,0,1,33,0,0,0,0,0,0,0,0,1,0
8,55.0,8.0,31438.12,1.0,4.0,9.0,1.0,2.0,7.0,18.38,5.0,81.9,39.86,1,18.95,88.35,2,384.39,2121,0,1,33,0,0,0,0,0,0,0,0,1,0
3,19.0,10.0,56183.79,6.0,9.0,22.0,6.0,52.0,19.0,7.22,10.0,2236.8,33.44,2,213.31,110.32,2,386.17,2123,1,0,7,0,1,1,0,1,0,0,0,0,1
5,19.0,10.0,56183.79,6.0,9.0,22.0,6.0,52.0,21.0,7.22,10.0,2236.8,25.87,0,213.31,136.85,5,389.63,2123,1,0,7,0,1,1,0,1,0,0,0,0,1
7,19.0,10.0,56183.79,6.0,9.0,22.0,6.0,52.0,17.0,4.22,10.0,2236.8,32.62,2,213.31,466.62,6,69.86,2123,1,0,7,0,1,1,0,1,0,0,0,0,1
1,20.0,9.0,29908.4,1.0,4.0,5.0,4.0,-2.0,9.0,10.21,3.0,1179.99,27.54,0,54.91,159.27,4,309.46,2124,0,1,19,0,0,0,0,1,0,1,1,0,0
2,20.0,9.0,29908.4,1.0,4.0,5.0,4.0,0.0,9.0,11.21,3.0,1179.99,38.0,1,54.91,322.18,6,166.54,2124,0,1,19,0,0,0,0,1,0,1,1,0,0
8,21.0,9.0,29908.4,1.0,4.0,5.0,4.0,0.0,9.0,10.21,3.0,1179.99,30.48,1,54.91,100.56,2,348.16,2124,0,1,19,0,0,0,0,1,0,1,1,0,0
4,19.0,7.0,73713.48,4.0,6.0,22.0,6.0,6.0,16.0,15.78,7.0,1462.83,39.38,2,321.96,128.5,1,416.51,2126,1,0,16,0,1,0,1,1,1,0,0,1,0
6,19.0,7.0,73713.48,4.0,6.0,22.0,6.0,1.0,17.0,15.78,7.0,1462.83,26.54,2,321.96,166.65,3,398.37,2126,1,0,17,0,1,0,1,1,1,0,0,1,0
7,19.0,7.0,73713.48,4.0,6.0,22.0,6.0,8.0,13.0,9.78,7.0,1462.83,38.08,2,321.96,416.35,5,168.67,2126,1,0,17,0,1,0,1,1,1,0,0,1,0
8,19.0,7.0,73713.48,4.0,6.0,22.0,6.0,6.0,16.0,15.78,7.0,1462.83,33.6,2,321.96,120.95,1,424.07,2126,1,0,17,0,1,0,1,1,1,0,0,1,0
2,47.0,8.0,21672.79,0.0,5.0,1.0,3.0,5.0,1.0,-4.35,0.0,572.55,31.54,1,50.92,57.71,2,320.18,2127,0,0,18,0,0,0,0,0,1,0,0,1,1
4,47.0,8.0,21672.79,0.0,5.0,1.0,3.0,5.0,1.0,2.65,0.0,572.55,35.13,1,50.92,62.27,6,355.62,2127,0,0,19,0,0,0,0,0,1,0,0,1,1
8,47.0,8.0,21672.79,0.0,133.0,1.0,3.0,7.0,1.0,2.65,3.0,572.55,32.63,1,46681.0,30.34,1,337.55,2127,0,0,19,0,0,0,0,0,1,0,0,1,1
3,24.0,15.0,20488.9,10.0,7.0,26.0,9.0,32.0,25.0,8.04,14.0,3680.76,22.85,2,90.29,125.69,4,219.36,2128,2,0,0,0,1,1,1,0,1,1,0,1,1
7,24.0,15.0,20488.9,10.0,7.0,26.0,9.0,32.0,25.0,4.04,14.0,3680.76,24.48,2,90.29,137.73,6,227.32,2128,2,0,1,0,1,1,1,0,1,1,0,1,1
1,44.0,13.0,20468.75,8.0,6.0,19.0,6.0,34.0,16.0,5.59,7.0,3274.91,31.83,2,64.5,141.6,6,229.87,2130,2,0,2,0,1,1,0,0,1,0,0,0,1
4,44.0,13.0,20468.75,8.0,6.0,19.0,6.0,34.0,17.0,5.59,7.0,3274.91,40.7,0,64.5,91.33,5,270.15,2130,2,0,3,0,1,1,0,0,1,0,0,0,1
4,37.0,3.0,69840.02,6.0,5.0,10.0,1.0,21.0,8.0,-2.58,4.0,651.86,35.33,1,49.7,441.83,6,385.87,2134,0,1,18,0,0,0,0,0,0,0,1,0,0
5,37.0,3.0,69840.02,6.0,5.0,10.0,1.0,21.0,8.0,3.42,4.0,651.86,37.42,0,49.7,41.12,1,736.58,2134,0,1,18,0,0,0,0,0,0,0,1,0,0
6,27.0,7.0,32012.57,4.0,7.0,20.0,1.0,21.0,14.0,13.81,5.0,87.33,35.6,2,19.87,59.94,1,422.55,2135,1,1,32,0,0,0,0,0,0,0,0,1,0
4,43.0,15.0,64090.04,4.0,7.0,8.0,2.0,0.0,12.0,6.7,4.0,386.16,40.73,1,102.04,161.58,2,510.17,2136,0,1,19,0,1,0,1,0,0,0,0,0,0
7,43.0,15.0,64090.04,4.0,7.0,8.0,2.0,3.0,10.0,6.7,9.0,386.16,39.25,1,604.35,157.05,2,514.7,2136,0,1,19,0,1,0,1,0,0,0,0,0,0
8,43.0,15.0,64090.04,4.0,7.0,8.0,2.0,0.0,8.0,6.7,9.0,386.16,24.63,1,604.35,99.42,2,572.32,2136,0,1,19,0,1,0,1,0,0,0,0,0,0
6,36.0,15.0,7233.01,10.0,8.0,30.0,5.0,19.0,19.0,9.16,10.0,2179.32,36.39,2,18.66,65.94,6,272.08,2137,2,0,8,0,1,0,0,1,0,0,1,1,0
2,44.0,10.0,73083.44,7.0,9.0,28.0,6.0,38.0,16.0,1.48,6.0,2549.27,34.79,0,232.33,88.19,1,545.91,2138,2,0,5,0,1,1,1,1,0,0,0,0,0
3,44.0,10.0,73083.44,7.0,9.0,28.0,6.0,38.0,16.0,1.48,6.0,2549.27,34.87,2,232.33,107.64,2,536.46,2138,2,0,5,0,1,1,1,1,0,0,0,0,0
6,44.0,10.0,73083.44,7.0,9.0,28.0,6.0,38.0,14.0,1.48,6.0,2549.27,34.97,2,41990.0,484.12,5,189.99,2138,2,0,5,0,1,1,1,1,0,0,0,0,0
7,44.0,10.0,73083.44,7.0,9.0,28.0,6.0,38.0,14.0,1.48,6.0,2549.27,29.33,2,232.33,75.63,1,558.47,2138,2,0,5,0,1,1,1,1,0,0,0,0,0
8,45.0,10.0,73083.44,7.0,9.0,28.0,6.0,38.0,15.0,1.48,6.0,2549.27,24.95,2,232.33,238.46,5,435.65,2138,2,0,6,0,1,1,1,1,0,0,0,0,0
